Date,Product_ID,Historical_Price,Competitor_Price,Demand,Day_of_Week,Season,Promotions,Holiday
2023-06-06,1074,60.67,69.24,75,1,Summer,Yes,No
2023-01-15,1074,59.5,62.34,50,2,Fall,No,No
2023-08-15,1074,83.3,66.65,132,7,Winter,No,No
2023-08-14,1074,79.86,63.2,77,2,Winter,Yes,No
2023-09-15,1074,55.96,64.06,191,5,Summer,No,No
2023-03-12,1074,79.07,62.81,77,3,Winter,No,No
2023-02-02,1074,88.12,70.43,182,4,Winter,No,Yes
2023-07-12,1074,54.02,62.41,111,5,Summer,No,No
2023-03-09,1074,86.42,69.48,210,7,Winter,No,Yes
2023-12-13,1074,85.13,68.31,57,3,Winter,No,No
2023-08-11,1074,59.62,68.28,51,2,Summer,No,Yes
2023-01-30,1074,84.29,67.71,150,3,Winter,No,No
2023-11-03,1074,83.42,66.28,131,4,Winter,Yes,No
2023-02-02,1074,63.05,62.98,120,4,Spring,No,Yes
2023-12-19,1074,64.44,64.0,71,7,Spring,No,Yes
2023-12-26,1074,70.91,70.71,84,4,Spring,No,Yes
2023-03-10,1074,81.44,64.93,180,1,Winter,No,No
2023-02-16,1074,66.93,70.9,130,4,Fall,No,Yes
2023-08-08,1074,60.03,68.84,150,1,Summer,Yes,Yes
2023-06-22,1074,67.76,67.65,124,7,Spring,Yes,No
2023-01-24,1074,88.92,70.67,193,7,Winter,Yes,No
2023-01-03,1074,55.35,63.28,158,5,Summer,Yes,Yes
2023-06-02,1074,67.41,66.97,70,3,Spring,Yes,Yes
2023-05-12,1074,85.88,68.54,199,1,Winter,Yes,Yes
2023-09-13,1074,66.7,66.78,128,1,Spring,No,Yes
2023-08-25,1074,85.46,67.92,117,7,Winter,Yes,Yes
2023-07-30,1074,68.32,68.22,101,5,Spring,Yes,No
2023-09-20,1074,59.11,62.3,59,7,Fall,Yes,No
2023-07-13,1074,58.47,61.99,153,2,Fall,No,Yes
2023-02-06,1074,62.0,65.45,138,3,Fall,No,Yes
2023-05-15,1074,60.08,62.86,59,2,Fall,No,Yes
2023-03-11,1074,62.59,65.44,158,5,Fall,No,No
2023-07-31,1074,82.08,64.92,85,3,Winter,No,No
2023-12-07,1074,64.59,64.13,164,1,Spring,Yes,Yes
2023-09-23,1074,89.0,70.85,54,1,Winter,No,No
2023-03-10,1074,79.87,63.43,61,4,Winter,No,Yes
2023-07-11,1074,88.12,70.23,124,4,Winter,No,No
2023-02-09,1074,67.35,70.98,64,2,Fall,Yes,No
2023-01-10,1074,82.14,65.2,134,4,Winter,Yes,No
2023-03-02,1074,63.64,67.39,110,6,Fall,No,No
2023-09-27,1075,59.7,63.1,173,1,Fall,Yes,Yes
2023-03-18,1075,64.66,68.42,194,7,Fall,Yes,No
2023-12-13,1075,86.88,69.71,66,1,Winter,Yes,No
2023-05-15,1075,58.97,67.38,100,6,Summer,Yes,Yes
2023-03-30,1075,83.7,66.72,141,7,Winter,No,No
2023-08-08,1075,60.17,68.4,95,3,Summer,Yes,No
2023-11-24,1075,78.77,62.97,194,2,Winter,No,Yes
2023-09-18,1075,63.0,66.03,72,6,Fall,No,Yes
2023-06-08,1075,69.34,69.74,65,2,Spring,No,No
2023-01-24,1075,59.25,67.74,185,2,Summer,Yes,No
2023-09-01,1075,63.17,66.47,138,1,Fall,No,No
2023-09-11,1075,67.4,71.04,153,3,Fall,No,No
2023-01-22,1075,57.74,65.79,189,6,Summer,Yes,Yes
2023-04-03,1075,68.99,68.59,173,4,Spring,No,Yes
2023-06-04,1075,79.13,62.93,187,3,Winter,No,Yes
2023-07-18,1075,61.04,64.43,147,7,Fall,Yes,Yes
2023-10-26,1075,59.7,63.28,153,2,Fall,Yes,No
2023-10-19,1075,63.54,63.72,77,3,Spring,No,No
2023-12-16,1075,88.49,70.91,86,6,Winter,Yes,No
2023-05-07,1075,65.78,65.79,134,6,Spring,Yes,Yes
2023-01-09,1075,64.48,67.47,157,3,Fall,No,No
2023-12-27,1075,66.16,66.48,190,4,Spring,Yes,Yes
2023-12-12,1075,59.32,62.6,138,7,Fall,No,Yes
2023-07-09,1075,58.5,66.75,172,1,Summer,No,No
2023-02-11,1075,58.88,62.16,189,7,Fall,No,Yes
2023-02-05,1075,86.86,69.17,142,5,Winter,Yes,Yes
2023-02-22,1075,61.97,70.42,75,6,Summer,No,No
2023-09-22,1075,67.67,67.56,194,3,Spring,Yes,No
2023-04-11,1075,55.03,63.58,120,2,Summer,Yes,Yes
2023-07-26,1075,53.38,61.04,105,4,Summer,No,No
2023-05-16,1075,62.53,62.58,209,7,Spring,No,Yes
2023-12-16,1075,63.52,66.57,101,6,Fall,No,No
2023-10-19,1075,77.39,61.86,193,2,Winter,Yes,Yes
2023-03-22,1075,59.24,68.05,94,4,Summer,No,No
2023-04-26,1075,87.0,69.36,68,5,Winter,No,Yes
2023-04-05,1075,56.84,64.7,148,5,Summer,No,No
2023-11-10,1075,60.05,63.68,79,4,Fall,Yes,Yes
2023-08-25,1075,61.16,64.76,74,5,Fall,Yes,No
2023-08-07,1075,58.28,66.33,143,3,Summer,No,Yes
2023-08-18,1075,57.46,66.15,185,6,Summer,Yes,Yes
2023-05-26,1075,67.76,67.68,109,1,Spring,Yes,No
2023-03-16,1075,58.45,66.68,126,1,Summer,No,Yes
2023-07-01,1075,83.21,66.2,125,3,Winter,No,No
2023-05-23,1075,70.83,71.21,90,4,Spring,Yes,Yes
2023-12-08,1075,81.42,64.58,133,1,Winter,No,No
2023-01-30,1075,66.68,70.65,188,7,Fall,No,No
2023-04-18,1075,78.85,62.9,197,5,Winter,Yes,No
2023-10-01,1075,82.55,66.22,207,7,Winter,No,Yes
2023-05-10,1075,88.73,70.75,90,5,Winter,No,No
2023-07-14,1075,55.84,64.07,70,4,Summer,Yes,No
2023-10-15,1075,69.12,69.02,128,3,Spring,No,No
2023-06-12,1075,59.46,62.46,119,3,Fall,Yes,Yes
2023-05-09,1075,87.94,69.94,206,6,Winter,Yes,Yes
2023-05-30,1075,60.3,63.11,51,5,Fall,Yes,Yes
2023-04-08,1075,60.66,64.26,198,1,Fall,Yes,Yes
2023-02-12,1075,84.23,66.92,115,7,Winter,Yes,Yes
2023-02-13,1075,66.6,70.05,206,7,Fall,Yes,Yes
2023-10-22,1075,61.11,70.24,57,3,Summer,Yes,Yes
2023-06-09,1075,64.66,64.26,91,6,Spring,No,Yes
2023-09-23,1075,82.27,66.02,124,2,Winter,Yes,Yes
2023-09-27,1075,56.9,65.38,182,7,Summer,No,No
2023-06-27,1075,64.3,67.82,160,2,Fall,Yes,Yes
2023-04-16,1075,78.07,61.61,154,5,Winter,No,No
2023-01-08,1075,86.17,69.02,173,4,Winter,Yes,No
2023-12-22,1075,79.4,63.44,79,2,Winter,Yes,No
2023-07-15,1075,88.38,70.19,119,2,Winter,No,No
2023-08-14,1075,66.38,69.44,105,7,Fall,Yes,Yes
2023-05-14,1075,81.3,65.04,70,3,Winter,Yes,Yes
2023-08-13,1075,79.96,63.41,57,2,Winter,No,Yes
2023-03-25,1075,77.05,61.06,134,3,Winter,No,Yes
2023-10-21,1075,81.05,64.35,170,5,Winter,Yes,Yes
2023-03-19,1075,61.46,70.13,97,5,Summer,Yes,Yes
2023-11-11,1075,87.9,70.69,168,6,Winter,No,No
2023-12-06,1075,61.44,61.29,55,2,Spring,Yes,Yes
2023-02-02,1075,67.29,71.27,120,2,Fall,No,No
2023-09-25,1075,53.32,61.72,147,6,Summer,No,Yes
2023-02-12,1075,58.39,61.92,187,7,Fall,Yes,No
2023-12-28,1075,68.31,68.1,87,2,Spring,Yes,Yes
2023-08-03,1075,66.81,70.64,143,5,Fall,Yes,No
2023-01-21,1075,85.19,67.78,106,5,Winter,Yes,No
2023-10-27,1075,63.58,66.53,129,6,Fall,Yes,No
2023-09-17,1075,88.76,71.28,153,3,Winter,Yes,No
2023-06-12,1075,85.46,68.57,89,3,Winter,Yes,Yes
2023-12-13,1075,78.5,62.87,86,3,Winter,No,No
2023-10-09,1075,61.37,70.42,141,7,Summer,No,No
2023-10-09,1075,58.66,67.62,117,6,Summer,Yes,No
2023-07-01,1075,63.47,63.76,159,3,Spring,No,No
2023-07-19,1075,55.72,63.69,161,1,Summer,No,Yes
2023-11-17,1075,67.45,71.18,74,7,Fall,Yes,No
2023-08-05,1075,58.44,67.21,150,3,Summer,Yes,No
2023-04-24,1075,56.01,64.2,83,1,Summer,No,Yes
2023-06-02,1075,84.88,67.82,67,3,Winter,Yes,No
2023-05-03,1075,66.2,66.17,186,5,Spring,Yes,Yes
2023-09-12,1075,62.59,62.92,177,1,Spring,No,Yes
2023-12-03,1075,88.86,71.19,57,1,Winter,Yes,No
2023-12-11,1075,63.43,66.5,140,2,Fall,No,No
2023-01-22,1075,79.94,63.74,199,4,Winter,No,No
2023-07-23,1075,60.03,69.17,57,4,Summer,Yes,Yes
2023-01-01,1075,66.71,66.98,135,7,Spring,No,No
2023-01-10,1075,59.73,68.59,62,3,Summer,Yes,Yes
2023-02-20,1075,67.15,70.56,156,2,Fall,Yes,Yes
2023-01-10,1075,63.55,63.6,93,7,Spring,No,No
2023-01-11,1075,60.99,69.83,199,4,Summer,No,No
2023-04-09,1075,53.38,61.07,121,7,Summer,No,Yes
2023-07-10,1075,58.64,67.39,127,4,Summer,No,No
2023-02-06,1075,59.34,62.18,194,2,Fall,Yes,No
2023-08-30,1075,87.74,69.78,68,1,Winter,No,Yes
2023-10-31,1075,61.16,69.99,200,6,Summer,Yes,No
2023-10-16,1075,66.51,70.32,78,4,Fall,Yes,No
2023-04-30,1075,69.55,69.57,198,7,Spring,Yes,Yes
2023-09-24,1075,60.52,64.05,143,3,Fall,No,Yes
2023-03-15,1075,67.12,70.95,69,4,Fall,No,No
2023-04-23,1075,68.93,69.39,60,4,Spring,No,Yes
2023-04-05,1075,65.54,69.44,125,5,Fall,No,Yes
2023-01-20,1075,61.28,64.49,183,6,Fall,No,Yes
2023-01-07,1075,56.94,65.62,88,6,Summer,No,No
2023-12-09,1075,82.76,65.68,112,3,Winter,No,Yes
2023-05-10,1075,70.16,70.27,169,4,Spring,Yes,No
2023-08-19,1075,60.25,69.04,53,3,Summer,Yes,No
2023-01-27,1075,58.81,62.27,145,4,Fall,Yes,Yes
2023-12-13,1075,63.75,63.92,199,5,Spring,Yes,No
2023-08-29,1075,68.62,68.92,89,4,Spring,No,No
2023-01-30,1075,58.29,66.56,199,7,Summer,No,Yes
2023-09-10,1075,60.52,69.28,162,2,Summer,No,No
2023-06-18,1075,88.64,71.01,87,5,Winter,No,Yes
2023-06-28,1075,65.61,68.94,211,6,Fall,Yes,Yes
2023-08-21,1075,59.38,68.3,190,6,Summer,No,Yes
2023-11-20,1075,79.99,63.51,109,1,Winter,No,No
2023-03-20,1075,64.07,67.38,172,5,Fall,Yes,No
2023-04-06,1075,88.62,71.15,128,2,Winter,No,Yes
2023-07-21,1075,59.15,62.39,119,5,Fall,No,No
2023-11-23,1075,66.17,69.66,158,4,Fall,Yes,No
2023-07-27,1075,57.52,65.59,182,6,Summer,No,No
2023-05-28,1075,78.19,61.88,98,2,Winter,Yes,Yes
2023-07-13,1075,80.82,64.37,108,7,Winter,No,Yes
2023-07-04,1075,81.17,65.09,94,2,Winter,Yes,No
2023-10-06,1075,65.74,69.68,133,7,Fall,No,No
2023-11-16,1075,59.0,67.21,53,2,Summer,No,No
2023-01-27,1075,59.27,68.19,78,6,Summer,No,Yes
2023-10-27,1075,61.74,61.73,93,7,Spring,No,Yes
2023-05-15,1075,55.13,63.0,191,7,Summer,Yes,Yes
2023-08-02,1075,61.67,64.8,70,1,Fall,No,No
2023-04-02,1075,88.7,71.06,185,7,Winter,Yes,Yes
2023-08-04,1075,83.35,66.48,73,6,Winter,No,Yes
2023-10-15,1075,64.39,67.62,134,1,Fall,No,Yes
2023-12-25,1075,59.37,67.62,89,6,Summer,No,Yes
2023-09-24,1075,54.52,62.36,66,1,Summer,No,Yes
2023-10-25,1075,55.59,64.18,96,6,Summer,No,Yes
2023-07-28,1075,70.04,70.22,111,6,Spring,Yes,No
2023-08-24,1075,80.76,64.0,137,1,Winter,No,No
2023-06-13,1075,77.27,61.82,155,6,Winter,No,Yes
2023-04-19,1075,57.72,65.65,153,5,Summer,No,No
2023-12-23,1075,60.27,68.58,183,2,Summer,No,Yes
2023-01-13,1075,61.32,64.21,181,4,Fall,Yes,No
2023-10-03,1075,60.35,69.2,131,3,Summer,Yes,Yes
2023-08-29,1075,64.67,64.65,102,2,Spring,No,Yes
2023-02-23,1075,66.11,65.81,127,4,Spring,Yes,Yes
2023-07-19,1075,65.76,65.27,165,3,Spring,Yes,Yes
2023-05-05,1075,63.94,67.66,117,7,Fall,Yes,No
2023-03-13,1075,61.29,69.78,95,7,Summer,Yes,Yes
2023-08-10,1075,60.8,63.87,113,1,Fall,Yes,Yes
2023-05-01,1075,63.46,63.54,127,2,Spring,Yes,No
2023-12-21,1075,63.42,66.37,133,6,Fall,No,Yes
2023-09-25,1075,66.48,66.34,113,4,Spring,No,No
2023-02-18,1075,88.37,70.38,114,4,Winter,Yes,No
2023-05-05,1075,79.15,62.54,102,2,Winter,Yes,Yes
2023-04-27,1075,61.38,61.04,133,7,Spring,No,No
2023-11-23,1075,54.61,63.04,53,5,Summer,Yes,Yes
2023-02-27,1075,81.23,64.7,95,5,Winter,No,Yes
2023-03-07,1075,82.44,65.67,96,4,Winter,Yes,No
2023-02-08,1075,80.45,64.47,97,1,Winter,Yes,Yes
2023-04-23,1075,54.24,62.45,98,5,Summer,No,No
2023-01-25,1075,59.78,68.73,76,5,Summer,Yes,No
2023-06-20,1075,65.46,69.12,139,4,Fall,No,Yes
2023-06-01,1075,64.97,64.94,160,1,Spring,No,No
2023-02-14,1075,60.18,62.88,145,7,Fall,No,No
2023-12-08,1075,59.1,67.73,154,2,Summer,No,No
2023-06-13,1075,85.99,68.26,112,4,Winter,Yes,Yes
2023-03-24,1075,57.6,66.46,124,3,Summer,No,No
2023-08-30,1075,61.67,70.06,179,2,Summer,No,Yes
2023-06-30,1075,66.05,66.37,113,5,Spring,Yes,No
2023-10-30,1075,57.34,65.8,157,5,Summer,Yes,No
2023-07-12,1075,79.19,63.25,134,3,Winter,No,Yes
2023-12-01,1075,68.24,68.27,162,5,Spring,No,No
2023-03-03,1075,82.43,65.82,138,3,Winter,Yes,No
2023-11-20,1075,65.62,68.67,141,5,Fall,No,Yes
2023-08-19,1075,79.01,62.91,157,4,Winter,Yes,No
2023-07-23,1075,87.47,69.59,148,5,Winter,Yes,Yes
2023-07-12,1075,69.28,68.97,152,3,Spring,No,Yes
2023-01-13,1075,55.23,63.07,205,6,Summer,No,Yes
2023-12-22,1075,69.78,69.86,195,3,Spring,No,No
2023-05-21,1075,60.05,68.81,145,4,Summer,No,No
2023-07-13,1075,56.4,64.2,63,5,Summer,No,No
2023-10-21,1075,65.42,65.76,176,6,Spring,No,Yes
2023-04-05,1075,58.68,61.68,79,3,Fall,No,No
2023-03-06,1075,57.5,66.17,142,4,Summer,No,No
2023-09-22,1075,62.25,65.22,125,2,Fall,Yes,Yes
2023-12-21,1075,82.5,65.66,161,4,Winter,No,Yes
2023-01-03,1075,56.02,64.2,60,5,Summer,Yes,No
2023-06-25,1075,67.0,66.56,145,7,Spring,Yes,No
2023-12-21,1075,81.68,65.57,80,1,Winter,Yes,Yes
2023-05-05,1075,58.29,61.83,190,4,Fall,Yes,No
2023-12-16,1075,83.47,67.02,72,5,Winter,Yes,Yes
2023-07-25,1075,66.73,66.66,151,5,Spring,No,No
2023-08-21,1075,67.83,68.0,58,7,Spring,No,No
2023-03-06,1075,61.31,70.07,136,7,Summer,No,Yes
2023-03-06,1075,80.15,63.82,190,3,Winter,No,Yes
2023-06-27,1075,64.12,67.93,62,3,Fall,No,Yes
2023-06-27,1075,88.86,70.84,89,2,Winter,No,No
2023-02-09,1075,78.72,62.76,203,6,Winter,No,No
2023-02-12,1075,61.86,65.54,96,2,Fall,No,Yes
2023-07-03,1075,61.89,65.16,172,6,Fall,Yes,Yes
2023-08-03,1075,79.54,63.22,65,2,Winter,No,No
2023-02-01,1075,67.5,67.7,71,4,Spring,Yes,No
2023-08-27,1075,62.24,65.92,162,4,Fall,Yes,No
2023-08-25,1075,82.92,65.99,153,2,Winter,No,Yes
2023-11-10,1075,63.39,63.7,97,2,Spring,No,No
2023-06-28,1075,54.25,62.69,149,4,Summer,Yes,Yes
2023-11-10,1075,64.81,68.21,160,4,Fall,Yes,Yes
2023-11-25,1075,68.77,68.39,138,4,Spring,Yes,No
2023-11-27,1075,58.86,61.77,201,7,Fall,Yes,No
2023-07-09,1075,59.33,62.47,198,5,Fall,Yes,Yes
2023-01-22,1075,61.27,64.54,73,4,Fall,Yes,Yes
2023-09-20,1075,66.66,66.81,116,7,Spring,No,No
2023-12-11,1075,60.47,68.81,81,7,Summer,No,No
2023-03-20,1075,53.25,61.43,108,3,Summer,No,No
2023-02-03,1075,59.11,68.01,193,2,Summer,Yes,No
2023-11-27,1075,78.17,61.78,82,2,Winter,Yes,No
2023-10-25,1075,64.64,68.04,123,4,Fall,No,No
2023-11-09,1075,61.77,65.46,101,6,Fall,Yes,No
2023-07-13,1075,61.19,70.34,100,4,Summer,No,Yes
2023-12-05,1075,53.36,61.0,95,7,Summer,Yes,No
2023-02-05,1075,60.32,63.71,151,5,Fall,No,No
2023-12-05,1075,87.72,70.5,183,3,Winter,No,Yes
2023-03-12,1075,61.82,62.01,185,2,Spring,Yes,No
2023-04-06,1075,66.34,69.95,176,5,Fall,No,Yes
2023-07-07,1075,62.95,66.62,157,1,Fall,No,No
2023-01-26,1075,63.36,66.28,97,2,Fall,No,Yes
2023-02-23,1075,61.98,65.63,83,4,Fall,No,Yes
2023-02-22,1075,87.16,70.08,155,6,Winter,No,No
2023-10-15,1075,69.35,69.68,121,2,Spring,No,No
2023-11-29,1075,84.77,68.04,71,4,Winter,No,No
2023-06-25,1075,67.41,67.23,88,1,Spring,Yes,No
2023-05-06,1075,63.69,63.57,100,1,Spring,No,Yes
2023-03-08,1075,65.37,65.56,132,3,Spring,Yes,Yes
2023-10-04,1075,58.67,66.71,112,6,Summer,Yes,No
2023-06-02,1076,26.93,31.51,92,2,Summer,Yes,Yes
2023-09-29,1076,32.07,33.34,78,5,Fall,No,No
2023-09-26,1076,50.3,38.82,102,5,Winter,Yes,Yes
2023-06-10,1076,28.56,33.99,80,3,Summer,Yes,No
2023-05-18,1076,29.98,30.34,70,7,Spring,Yes,Yes
2023-10-17,1076,32.84,38.39,64,7,Summer,No,No
2023-12-16,1076,37.4,37.12,192,2,Spring,No,No
2023-12-04,1076,32.79,32.75,83,4,Spring,Yes,No
2023-11-29,1076,34.55,34.9,159,4,Spring,No,Yes
2023-08-04,1076,45.49,35.41,165,7,Winter,No,Yes
2023-07-19,1076,50.35,39.25,203,7,Winter,Yes,No
2023-06-02,1076,32.76,34.38,171,1,Fall,Yes,No
2023-02-17,1076,34.11,34.23,127,3,Spring,Yes,Yes
2023-11-19,1076,49.39,37.76,168,6,Winter,Yes,No
2023-03-31,1076,42.37,31.98,58,7,Winter,Yes,Yes
2023-11-04,1076,27.01,31.59,181,4,Summer,No,No
2023-05-13,1076,29.68,31.69,189,1,Fall,Yes,No
2023-09-09,1076,32.85,34.43,85,1,Fall,No,No
2023-04-06,1076,29.86,35.51,51,3,Summer,No,No
2023-03-28,1076,30.85,36.49,146,3,Summer,Yes,No
2023-12-11,1076,46.06,35.61,93,7,Winter,No,No
2023-09-22,1076,31.29,31.52,136,2,Spring,No,No
2023-12-14,1076,31.16,36.54,136,2,Summer,No,No
2023-10-09,1076,42.38,32.05,57,2,Winter,No,No
2023-10-16,1076,32.11,37.7,55,3,Summer,Yes,No
2023-04-14,1076,29.82,31.47,183,4,Fall,No,Yes
2023-01-26,1076,45.52,35.24,217,6,Winter,No,No
2023-09-25,1076,28.69,34.36,83,6,Summer,Yes,No
2023-01-21,1076,29.33,31.27,69,2,Fall,No,No
2023-03-04,1076,30.79,36.08,104,3,Summer,No,Yes
2023-10-11,1076,38.12,38.57,193,7,Spring,Yes,No
2023-01-29,1076,33.47,33.41,99,4,Spring,Yes,No
2023-10-06,1076,32.28,33.74,173,6,Fall,No,No
2023-02-24,1076,49.19,38.0,173,5,Winter,Yes,No
2023-06-03,1076,39.05,38.56,60,2,Spring,Yes,No
2023-05-26,1076,30.74,32.63,210,7,Fall,Yes,No
2023-05-07,1076,32.86,33.34,202,6,Spring,Yes,Yes
2023-02-01,1076,50.18,38.7,101,2,Winter,No,No
2023-02-24,1076,32.44,38.11,171,2,Summer,No,No
2023-05-01,1076,44.21,33.51,184,7,Winter,No,No
2023-05-10,1076,46.12,35.63,67,5,Winter,No,Yes
2023-04-30,1076,36.7,38.18,196,4,Fall,Yes,No
2023-08-02,1076,35.42,36.98,203,6,Fall,Yes,No
2023-05-03,1076,50.6,39.28,186,1,Winter,Yes,No
2023-12-05,1076,37.6,37.55,209,7,Spring,No,Yes
2023-01-22,1076,41.9,31.85,200,6,Winter,No,No
2023-02-16,1076,32.13,38.01,149,1,Summer,Yes,No
2023-04-20,1076,43.99,33.78,184,6,Winter,No,Yes
2023-11-20,1076,37.04,37.2,109,1,Spring,No,Yes
2023-11-20,1076,30.1,35.07,190,4,Summer,Yes,No
2023-10-11,1076,48.88,37.28,106,2,Winter,No,Yes
2023-11-13,1076,31.95,37.54,181,6,Summer,Yes,Yes
2023-02-27,1076,32.0,32.26,172,6,Spring,Yes,No
2023-10-15,1076,29.64,30.14,163,5,Spring,Yes,No
2023-03-17,1076,36.36,36.74,138,6,Spring,No,No
2023-05-05,1076,34.62,36.46,71,7,Fall,Yes,Yes
2023-01-07,1076,29.33,31.13,104,4,Fall,No,Yes
2023-01-30,1076,30.47,35.69,153,4,Summer,No,No
2023-03-15,1076,36.11,38.11,140,2,Fall,Yes,Yes
2023-10-22,1076,28.41,29.81,158,4,Fall,No,No
2023-02-14,1076,32.28,32.34,201,7,Spring,Yes,No
2023-11-19,1076,28.1,29.4,148,3,Fall,No,Yes
2023-08-01,1076,34.01,35.37,63,3,Fall,Yes,Yes
2023-10-09,1076,28.7,33.68,115,1,Summer,No,No
2023-07-25,1076,28.54,33.3,93,6,Summer,No,No
2023-10-03,1076,32.39,34.47,191,5,Fall,No,Yes
2023-02-26,1076,32.66,33.94,150,2,Fall,Yes,No
2023-09-13,1076,49.82,38.1,117,3,Winter,Yes,Yes
2023-05-16,1076,29.98,35.6,106,2,Summer,Yes,Yes
2023-09-23,1076,29.5,29.09,170,4,Spring,Yes,Yes
2023-05-10,1076,31.05,32.54,130,5,Fall,No,No
2023-01-09,1076,45.67,34.83,81,3,Winter,No,No
2023-10-09,1076,34.45,34.46,125,2,Spring,No,No
2023-11-08,1076,35.27,35.07,176,6,Spring,No,No
2023-06-18,1076,27.88,29.31,85,4,Fall,No,No
2023-01-10,1076,27.76,32.4,121,4,Summer,Yes,Yes
2023-02-06,1076,32.14,33.33,196,5,Fall,No,Yes
2023-09-03,1076,43.46,33.41,124,2,Winter,No,Yes
2023-03-07,1076,45.59,35.1,77,1,Winter,No,No
2023-07-01,1076,30.23,35.63,102,6,Summer,No,Yes
2023-12-17,1076,28.19,33.59,64,6,Summer,Yes,No
2023-01-27,1076,32.09,31.74,178,3,Spring,No,Yes
2023-11-14,1076,29.94,31.49,145,3,Fall,Yes,Yes
2023-04-25,1076,45.66,35.19,58,7,Winter,No,No
2023-05-09,1076,36.62,38.19,172,2,Fall,Yes,Yes
2023-03-23,1076,26.66,31.7,104,2,Summer,No,Yes
2023-02-20,1076,38.15,38.46,204,7,Spring,Yes,No
2023-01-19,1076,35.58,35.3,191,4,Spring,Yes,Yes
2023-08-01,1076,26.38,31.24,187,7,Summer,Yes,No
2023-05-19,1076,32.08,37.99,70,7,Summer,No,No
2023-08-07,1076,35.6,37.78,121,7,Fall,No,Yes
2023-06-17,1076,29.71,31.16,183,2,Fall,No,Yes
2023-04-10,1076,32.03,38.01,154,3,Summer,Yes,Yes
2023-09-10,1076,44.51,33.93,83,3,Winter,Yes,Yes
2023-06-09,1076,31.81,37.82,215,7,Summer,Yes,No
2023-11-20,1076,29.2,34.88,76,3,Summer,Yes,Yes
2023-12-25,1076,28.58,33.99,139,6,Summer,Yes,Yes
2023-04-16,1076,31.09,33.09,190,5,Fall,Yes,Yes
2023-01-12,1076,34.34,36.58,87,4,Fall,Yes,Yes
2023-10-07,1076,38.26,38.14,158,4,Spring,No,No
2023-07-13,1076,46.73,35.93,151,1,Winter,No,Yes
2023-04-21,1076,30.24,31.88,147,1,Fall,No,Yes
2023-07-31,1076,36.02,37.66,112,6,Fall,No,Yes
2023-09-13,1076,28.58,33.89,169,2,Summer,No,Yes
2023-08-28,1076,47.83,36.83,75,1,Winter,Yes,Yes
2023-11-12,1076,35.69,36.07,140,2,Spring,Yes,No
2023-06-27,1076,39.68,30.22,64,3,Winter,No,Yes
2023-04-09,1076,27.7,32.71,67,6,Summer,Yes,Yes
2023-11-12,1076,27.69,32.75,163,5,Summer,No,No
2023-05-15,1076,35.11,34.86,91,7,Spring,Yes,Yes
2023-05-28,1076,32.15,37.25,95,1,Summer,Yes,Yes
2023-09-03,1076,33.4,34.71,199,7,Fall,Yes,Yes
2023-05-31,1076,30.93,32.71,169,6,Fall,Yes,Yes
2023-09-20,1076,29.68,31.19,126,6,Fall,No,No
2023-12-21,1076,44.27,34.17,62,2,Winter,No,Yes
2023-09-17,1076,25.84,31.06,93,4,Summer,No,No
2023-06-21,1076,45.71,35.39,79,3,Winter,Yes,Yes
2023-04-10,1076,33.82,33.71,185,2,Spring,Yes,Yes
2023-12-29,1076,29.52,34.7,58,1,Summer,Yes,Yes
2023-05-20,1076,32.0,33.5,59,4,Fall,No,Yes
2023-03-15,1076,49.63,38.04,61,6,Winter,Yes,No
2023-10-04,1076,38.39,38.57,154,5,Spring,Yes,No
2023-09-02,1076,25.93,30.51,83,3,Summer,No,Yes
2023-04-05,1076,33.54,38.93,112,7,Summer,Yes,Yes
2023-06-30,1076,32.11,32.38,199,4,Spring,No,No
2023-03-20,1076,36.44,38.5,68,7,Fall,Yes,No
2023-10-03,1076,29.68,34.92,189,7,Summer,No,Yes
2023-07-07,1076,34.35,35.94,215,7,Fall,Yes,Yes
2023-11-06,1076,33.72,33.72,175,4,Spring,Yes,No
2023-03-30,1076,33.01,32.76,154,4,Spring,Yes,No
2023-04-04,1076,43.62,33.36,118,7,Winter,Yes,Yes
2023-06-01,1076,27.99,32.85,73,6,Summer,Yes,Yes
2023-07-24,1076,46.6,36.06,105,7,Winter,No,No
2023-11-16,1076,30.06,29.66,136,6,Spring,Yes,No
2023-07-14,1076,30.75,30.34,204,6,Spring,Yes,Yes
2023-05-17,1076,30.6,36.19,166,3,Summer,Yes,Yes
2023-11-25,1076,30.96,31.4,82,7,Spring,Yes,No
2023-08-03,1076,40.32,30.11,125,7,Winter,Yes,No
2023-02-08,1076,30.2,29.87,113,6,Spring,No,No
2023-10-05,1076,30.06,30.54,147,6,Spring,No,No
2023-04-02,1076,39.44,29.51,121,5,Winter,No,No
2023-01-25,1076,30.78,32.28,109,1,Fall,Yes,Yes
2023-10-08,1076,37.15,36.81,56,7,Spring,Yes,No
2023-01-03,1076,29.13,34.67,157,2,Summer,No,Yes
2023-03-19,1076,41.56,32.01,124,5,Winter,No,No
2023-10-19,1076,50.33,39.29,69,1,Winter,No,No
2023-11-01,1076,33.42,38.66,163,2,Summer,No,No
2023-11-23,1076,30.69,36.33,91,7,Summer,No,Yes
2023-09-07,1076,30.78,35.98,165,3,Summer,Yes,No
2023-07-01,1076,30.03,35.4,159,5,Summer,Yes,No
2023-05-25,1076,36.0,38.35,124,4,Fall,No,No
